"testNo","algorithm","Input.SNR","utterances","phonemes","filename","pesq","pesqImp","segSNR","segSNRImp","testName","MOS","MOSle","CMOS","PRRcorr","PRRacc","PRRdels","PRRsubs","PRRinss","PRRn","PRRcorrImp","PRRaccImp"
5,"phonememodifiedSupervised",-6,NA,5,"phonememodifiedSupervised_005ph-6dB.wav",1.774322,-0.050555,2.665276,-0.299025,"SoI = c3s(m)
Noise = c3f(m)+c3c(f)+c35(m)",NA,NA,NA,38.59,-20.53,38,285,311,526,0,-0.190000000000001
5,"phonememodifiedSupervised",-6,NA,10,"phonememodifiedSupervised_010ph-6dB.wav",1.540251,-0.284625,2.299526,-0.664776,"SoI = c3s(m)
Noise = c3f(m)+c3c(f)+c35(m)",NA,NA,NA,38.21,-20.34,29,296,308,526,-0.380000000000003,0
5,"phonememodifiedSupervised",-6,NA,50,"phonememodifiedSupervised_050ph-6dB.wav",1.782452,-0.042424,2.727063,-0.237238,"SoI = c3s(m)
Noise = c3f(m)+c3c(f)+c35(m)",NA,NA,NA,38.4,-20.34,38,286,309,526,-0.190000000000005,0
5,"phonememodifiedSupervised",-3,NA,1,"phonememodifiedSupervised_001ph-3dB.wav",1.951004,-0.008992,5.98498,-0.000423,"SoI = c3s(m)
Noise = c3f(m)+c3c(f)+c35(m)",NA,NA,NA,39.73,-18.82,40,277,308,526,0,0
5,"phonememodifiedSupervised",-3,NA,5,"phonememodifiedSupervised_005ph-3dB.wav",1.95105,-0.008945,5.982096,-0.003307,"SoI = c3s(m)
Noise = c3f(m)+c3c(f)+c35(m)",NA,NA,NA,39.54,-19.01,40,278,308,526,-0.189999999999998,-0.190000000000001
5,"phonememodifiedSupervised",-3,NA,10,"phonememodifiedSupervised_010ph-3dB.wav",1.818744,-0.141251,5.13152,-0.853883,"SoI = c3s(m)
Noise = c3f(m)+c3c(f)+c35(m)",NA,NA,NA,40.87,-18.63,48,263,313,526,1.14,0.190000000000001
5,"phonememodifiedSupervised",-3,NA,50,"phonememodifiedSupervised_050ph-3dB.wav",1.909335,-0.050661,5.900045,-0.085358,"SoI = c3s(m)
Noise = c3f(m)+c3c(f)+c35(m)",NA,NA,NA,39.92,-18.44,40,276,307,526,0.190000000000005,0.379999999999999
5,"phonememodifiedSupervised",0,NA,1,"phonememodifiedSupervised_001ph00dB.wav",2.101198,-0.018687,8.989268,-0.000648,"SoI = c3s(m)
Noise = c3f(m)+c3c(f)+c35(m)",2.2,2.4,-0.1,43.73,-18.25,43,253,326,526,0,0
5,"phonememodifiedSupervised",0,NA,5,"phonememodifiedSupervised_005ph00dB.wav",2.063441,-0.056444,8.449352,-0.540564,"SoI = c3s(m)
Noise = c3f(m)+c3c(f)+c35(m)",2.5,2.6,0.4,43.54,-18.06,40,257,324,526,-0.189999999999998,0.190000000000001
5,"phonememodifiedSupervised",0,NA,10,"phonememodifiedSupervised_010ph00dB.wav",1.930375,-0.18951,6.678434,-2.311482,"SoI = c3s(m)
Noise = c3f(m)+c3c(f)+c35(m)",NA,NA,NA,43.35,-17.87,39,259,322,526,-0.379999999999995,0.379999999999999
5,"phonememodifiedSupervised",0,NA,50,"phonememodifiedSupervised_050ph00dB.wav",2.101242,-0.018643,8.985573,-0.004343,"SoI = c3s(m)
Noise = c3f(m)+c3c(f)+c35(m)",NA,NA,NA,43.73,-18.25,43,253,326,526,0,0
5,"phonememodifiedSupervised",3,NA,1,"phonememodifiedSupervised_001ph03dB.wav",2.281384,-0.026362,11.974256,-0.000927,"SoI = c3s(m)
Noise = c3f(m)+c3c(f)+c35(m)",NA,NA,NA,46.01,-14.07,40,244,316,526,0,0
5,"phonememodifiedSupervised",3,NA,5,"phonememodifiedSupervised_005ph03dB.wav",2.281338,-0.026409,11.969643,-0.005539,"SoI = c3s(m)
Noise = c3f(m)+c3c(f)+c35(m)",NA,NA,NA,46.01,-14.07,40,244,316,526,0,0
5,"phonememodifiedSupervised",3,NA,10,"phonememodifiedSupervised_010ph03dB.wav",2.238199,-0.069548,11.317634,-0.657548,"SoI = c3s(m)
Noise = c3f(m)+c3c(f)+c35(m)",NA,NA,NA,46.01,-14.64,42,242,319,526,0,-0.57
5,"phonememodifiedSupervised",3,NA,50,"phonememodifiedSupervised_050ph03dB.wav",2.281371,-0.026375,11.969718,-0.005464,"SoI = c3s(m)
Noise = c3f(m)+c3c(f)+c35(m)",NA,NA,NA,46.01,-14.07,40,244,316,526,0,0
5,"phonememodifiedSupervised",6,NA,1,"phonememodifiedSupervised_001ph06dB.wav",2.443138,-0.029665,14.938207,-0.001242,"SoI = c3s(m)
Noise = c3f(m)+c3c(f)+c35(m)",3,3,0,48.67,-10.65,38,232,312,526,0,0
5,"phonememodifiedSupervised",6,NA,5,"phonememodifiedSupervised_005ph06dB.wav",2.442841,-0.029962,14.982504,0.043055,"SoI = c3s(m)
Noise = c3f(m)+c3c(f)+c35(m)",3,2,0,48.67,-10.65,38,232,312,526,0,0
5,"phonememodifiedSupervised",6,NA,10,"phonememodifiedSupervised_010ph06dB.wav",2.418169,-0.054634,14.706725,-0.232724,"SoI = c3s(m)
Noise = c3f(m)+c3c(f)+c35(m)",NA,NA,NA,48.48,-11.03,38,233,313,526,-0.190000000000005,-0.379999999999999
5,"phonememohammadiaOnline",0,NA,1,"phonememohammadiaOnline_001ph00dB.wav",2.006925,-0.11296,13.840406,4.85049,"SoI = c3s(m)
Noise = c3f(m)+c3c(f)+c35(m)",2.55555555555556,2.88888888888889,0.444444444444444,41.83,-13.12,50,256,289,526,-1.9,5.13
5,"phonememohammadiaOnline",0,NA,5,"phonememohammadiaOnline_005ph00dB.wav",2.010542,-0.109343,13.875954,4.886038,"SoI = c3s(m)
Noise = c3f(m)+c3c(f)+c35(m)",2.55555555555556,2.66666666666667,-0.111111111111111,42.02,-8.17,42,263,264,526,-1.70999999999999,10.08
5,"phonememohammadiaOnline",0,NA,10,"phonememohammadiaOnline_010ph00dB.wav",2.001174,-0.118711,12.617752,3.627837,"SoI = c3s(m)
Noise = c3f(m)+c3c(f)+c35(m)",NA,NA,NA,40.68,-11.98,44,268,277,526,-3.05,6.27
5,"phonememohammadiaSupervised",0,NA,1,"phonememohammadiaSupervised_001ph00dB.wav",2.009793,-0.110092,16.425495,7.435579,"SoI = c3s(m)
Noise = c3f(m)+c3c(f)+c35(m)",2,2.44444444444444,-0.444444444444444,43.54,-15.02,43,254,308,526,-0.189999999999998,3.23
5,"phonememohammadiaSupervised",0,NA,5,"phonememohammadiaSupervised_005ph00dB.wav",2.030881,-0.089005,12.929784,3.939868,"SoI = c3s(m)
Noise = c3f(m)+c3c(f)+c35(m)",2,2.66666666666667,-0.111111111111111,42.59,-15.4,45,257,305,526,-1.13999999999999,2.85
5,"phonememohammadiaSupervised",0,NA,10,"phonememohammadiaSupervised_010ph00dB.wav",2.00515,-0.114735,15.100397,6.110482,"SoI = c3s(m)
Noise = c3f(m)+c3c(f)+c35(m)",NA,NA,NA,42.02,-13.31,38,267,291,526,-1.70999999999999,4.94
6,"mohammadiaOnline",-6,1,NA,"mohammadiaOnline_001ut-6dB.wav",2.113631,-0.067133,7.010896,-1.530541,"SoI = c3s(m)
Noise = c3f(m)+c3c(f)",NA,NA,NA,42.59,-14.26,49,253,299,526,-2.09,5.13
6,"mohammadiaOnline",-6,5,NA,"mohammadiaOnline_005ut-6dB.wav",2.085655,-0.095109,9.536301,0.994864,"SoI = c3s(m)
Noise = c3f(m)+c3c(f)",NA,NA,NA,42.02,-13.88,48,257,294,526,-2.66,5.51
6,"mohammadiaOnline",-6,10,NA,"mohammadiaOnline_010ut-6dB.wav",2.094004,-0.086759,11.459289,2.917852,"SoI = c3s(m)
Noise = c3f(m)+c3c(f)",NA,NA,NA,42.78,-14.64,59,242,302,526,-1.9,4.75
6,"mohammadiaOnline",-6,50,NA,"mohammadiaOnline_050ut-6dB.wav",2.094168,-0.086596,10.062186,1.520749,"SoI = c3s(m)
Noise = c3f(m)+c3c(f)",NA,NA,NA,41.63,-14.64,51,256,296,526,-3.05,4.75
6,"mohammadiaOnline",-6,80,NA,"mohammadiaOnline_080ut-6dB.wav",2.079497,-0.101267,9.201619,0.660182,"SoI = c3s(m)
Noise = c3f(m)+c3c(f)",NA,NA,NA,42.02,-12.17,39,266,285,526,-2.66,7.22
6,"mohammadiaOnline",-3,1,NA,"mohammadiaOnline_001ut-3dB.wav",2.27494,-0.057434,8.442968,-0.398595,"SoI = c3s(m)
Noise = c3f(m)+c3c(f)",NA,NA,NA,45.63,-9.7,51,235,291,526,0.190000000000005,6.84
6,"mohammadiaOnline",-3,5,NA,"mohammadiaOnline_005ut-3dB.wav",2.283974,-0.0484,6.785387,-2.056176,"SoI = c3s(m)
Noise = c3f(m)+c3c(f)",NA,NA,NA,43.54,-12.93,50,247,297,526,-1.9,3.61
6,"mohammadiaOnline",-3,10,NA,"mohammadiaOnline_010ut-3dB.wav",2.284932,-0.047442,8.367956,-0.473607,"SoI = c3s(m)
Noise = c3f(m)+c3c(f)",NA,NA,NA,44.11,-11.79,50,244,294,526,-1.33,4.75
6,"mohammadiaOnline",-3,50,NA,"mohammadiaOnline_050ut-3dB.wav",2.255581,-0.076793,12.670565,3.829002,"SoI = c3s(m)
Noise = c3f(m)+c3c(f)",NA,NA,NA,44.49,-12.93,57,235,302,526,-0.949999999999996,3.61
6,"mohammadiaOnline",-3,80,NA,"mohammadiaOnline_080ut-3dB.wav",2.287166,-0.045208,7.259904,-1.58166,"SoI = c3s(m)
Noise = c3f(m)+c3c(f)",NA,NA,NA,44.68,-13.69,46,245,307,526,-0.759999999999998,2.85
6,"mohammadiaOnline",0,1,NA,"mohammadiaOnline_001ut00dB.wav",2.480108,-0.016577,9.707217,0.238215,"SoI = c3s(m)
Noise = c3f(m)+c3c(f)",NA,NA,NA,46.01,-11.6,53,231,303,526,-1.33000000000001,-0.57
6,"mohammadiaOnline",0,5,NA,"mohammadiaOnline_005ut00dB.wav",2.46018,-0.036505,6.094825,-3.374177,"SoI = c3s(m)
Noise = c3f(m)+c3c(f)",NA,NA,NA,46.39,-8.94,49,233,291,526,-0.950000000000003,2.09
6,"mohammadiaOnline",0,10,NA,"mohammadiaOnline_010ut00dB.wav",2.474138,-0.022547,8.514007,-0.954994,"SoI = c3s(m)
Noise = c3f(m)+c3c(f)",NA,NA,NA,45.82,-9.51,46,239,291,526,-1.52,1.52
6,"mohammadiaOnline",0,50,NA,"mohammadiaOnline_050ut00dB.wav",2.458816,-0.037869,14.867873,5.398871,"SoI = c3s(m)
Noise = c3f(m)+c3c(f)",NA,NA,NA,46.01,-10.84,42,242,299,526,-1.33000000000001,0.19
6,"mohammadiaOnline",0,80,NA,"mohammadiaOnline_080ut00dB.wav",2.471238,-0.025448,6.487654,-2.981348,"SoI = c3s(m)
Noise = c3f(m)+c3c(f)",NA,NA,NA,44.87,-10.65,52,238,292,526,-2.47000000000001,0.379999999999999
6,"mohammadiaOnline",3,1,NA,"mohammadiaOnline_001ut03dB.wav",2.638956,-0.026764,10.01044,-2.503222,"SoI = c3s(m)
Noise = c3f(m)+c3c(f)",NA,NA,NA,49.62,-5.7,56,209,291,526,-1.71,0
6,"mohammadiaOnline",3,5,NA,"mohammadiaOnline_005ut03dB.wav",2.639106,-0.026614,7.836869,-4.676793,"SoI = c3s(m)
Noise = c3f(m)+c3c(f)",NA,NA,NA,47.15,-4.75,49,229,273,526,-4.18,0.95
6,"mohammadiaOnline",3,10,NA,"mohammadiaOnline_010ut03dB.wav",2.618229,-0.047492,12.619721,0.106059,"SoI = c3s(m)
Noise = c3f(m)+c3c(f)",NA,NA,NA,46.77,-6.27,42,238,279,526,-4.56,-0.569999999999999
6,"mohammadiaOnline",3,50,NA,"mohammadiaOnline_050ut03dB.wav",2.629205,-0.036516,12.632328,0.118666,"SoI = c3s(m)
Noise = c3f(m)+c3c(f)",NA,NA,NA,46.01,-4.94,44,240,268,526,-5.32,0.76
6,"mohammadiaOnline",3,80,NA,"mohammadiaOnline_080ut03dB.wav",2.629037,-0.036684,8.255407,-4.258256,"SoI = c3s(m)
Noise = c3f(m)+c3c(f)",NA,NA,NA,47.15,-4.94,46,232,274,526,-4.18,0.76
6,"mohammadiaOnline",6,1,NA,"mohammadiaOnline_001ut06dB.wav",2.801393,-0.030835,13.704105,-1.841027,"SoI = c3s(m)
Noise = c3f(m)+c3c(f)",NA,NA,NA,48.86,-2.66,46,223,271,526,-5.51,0.76
6,"mohammadiaOnline",6,5,NA,"mohammadiaOnline_005ut06dB.wav",2.793195,-0.039033,10.310465,-5.234667,"SoI = c3s(m)
Noise = c3f(m)+c3c(f)",NA,NA,NA,50.95,0.76,52,206,264,526,-3.41999999999999,4.18
6,"mohammadiaOnline",6,10,NA,"mohammadiaOnline_010ut06dB.wav",2.798348,-0.03388,12.595383,-2.949749,"SoI = c3s(m)
Noise = c3f(m)+c3c(f)",NA,NA,NA,51.52,-0.95,52,203,276,526,-2.84999999999999,2.47
6,"mohammadiaOnline",6,50,NA,"mohammadiaOnline_050ut06dB.wav",2.784364,-0.047864,22.055805,6.510674,"SoI = c3s(m)
Noise = c3f(m)+c3c(f)",NA,NA,NA,50.38,0.38,46,215,263,526,-3.98999999999999,3.8
6,"mohammadiaOnline",6,80,NA,"mohammadiaOnline_080ut06dB.wav",2.798625,-0.033603,8.935687,-6.609445,"SoI = c3s(m)
Noise = c3f(m)+c3c(f)",NA,NA,NA,51.14,-0.38,52,205,271,526,-3.23,3.04
6,"mohammadiaSupervised",-6,1,NA,"mohammadiaSupervised_001ut-6dB.wav",2.13034,-0.050424,11.636122,3.094685,"SoI = c3s(m)
Noise = c3f(m)+c3c(f)",NA,NA,NA,43.16,-17.3,38,261,318,526,-1.52,2.09
6,"mohammadiaSupervised",-6,5,NA,"mohammadiaSupervised_005ut-6dB.wav",2.137173,-0.043591,11.09433,2.552893,"SoI = c3s(m)
Noise = c3f(m)+c3c(f)",NA,NA,NA,43.92,-13.69,51,244,303,526,-0.759999999999998,5.7
6,"mohammadiaSupervised",-6,10,NA,"mohammadiaSupervised_010ut-6dB.wav",2.155336,-0.025427,17.380442,8.839005,"SoI = c3s(m)
Noise = c3f(m)+c3c(f)",NA,NA,NA,44.11,-11.79,48,246,294,526,-0.57,7.6
6,"mohammadiaSupervised",-6,50,NA,"mohammadiaSupervised_050ut-6dB.wav",2.103982,-0.076782,8.822866,0.281429,"SoI = c3s(m)
Noise = c3f(m)+c3c(f)",NA,NA,NA,43.73,-11.41,49,247,290,526,-0.950000000000003,7.98
6,"mohammadiaSupervised",-6,80,NA,"mohammadiaSupervised_080ut-6dB.wav",2.140164,-0.0406,14.679439,6.138002,"SoI = c3s(m)
Noise = c3f(m)+c3c(f)",NA,NA,NA,43.73,-11.22,48,248,289,526,-0.950000000000003,8.17
6,"mohammadiaSupervised",-3,1,NA,"mohammadiaSupervised_001ut-3dB.wav",2.274386,-0.057988,9.94764,1.106076,"SoI = c3s(m)
Noise = c3f(m)+c3c(f)",NA,NA,NA,44.11,-16.16,39,255,317,526,-1.33,0.379999999999999
6,"mohammadiaSupervised",-3,5,NA,"mohammadiaSupervised_005ut-3dB.wav",2.074136,-0.258238,10.84649,2.004927,"SoI = c3s(m)
Noise = c3f(m)+c3c(f)",NA,NA,NA,44.87,-13.12,54,236,305,526,-0.57,3.42
6,"mohammadiaSupervised",-3,10,NA,"mohammadiaSupervised_010ut-3dB.wav",2.046089,-0.286285,8.403509,-0.438055,"SoI = c3s(m)
Noise = c3f(m)+c3c(f)",NA,NA,NA,44.11,-14.83,46,248,310,526,-1.33,1.71
6,"mohammadiaSupervised",-3,50,NA,"mohammadiaSupervised_050ut-3dB.wav",2.074092,-0.258282,5.468391,-3.373173,"SoI = c3s(m)
Noise = c3f(m)+c3c(f)",NA,NA,NA,43.54,-14.64,51,246,306,526,-1.9,1.9
6,"mohammadiaSupervised",-3,80,NA,"mohammadiaSupervised_080ut-3dB.wav",2.061226,-0.271148,7.874839,-0.966725,"SoI = c3s(m)
Noise = c3f(m)+c3c(f)",NA,NA,NA,45.06,-13.5,46,243,308,526,-0.379999999999995,3.04
6,"mohammadiaSupervised",0,1,NA,"mohammadiaSupervised_001ut00dB.wav",2.433833,-0.062852,6.679609,-2.789393,"SoI = c3s(m)
Noise = c3f(m)+c3c(f)",NA,NA,NA,46.39,-11.6,59,223,305,526,-0.950000000000003,-0.57
6,"mohammadiaSupervised",0,5,NA,"mohammadiaSupervised_005ut00dB.wav",2.556088,0.059403,16.663625,7.194623,"SoI = c3s(m)
Noise = c3f(m)+c3c(f)",NA,NA,NA,50,-4.18,49,214,285,526,2.66,6.85
6,"mohammadiaSupervised",0,10,NA,"mohammadiaSupervised_010ut00dB.wav",2.504623,0.007938,14.793538,5.324536,"SoI = c3s(m)
Noise = c3f(m)+c3c(f)",NA,NA,NA,48.1,-7.79,48,225,294,526,0.759999999999998,3.24
6,"mohammadiaSupervised",0,50,NA,"mohammadiaSupervised_050ut00dB.wav",2.527996,0.031311,10.020484,0.551482,"SoI = c3s(m)
Noise = c3f(m)+c3c(f)",NA,NA,NA,50,-6.65,52,211,298,526,2.66,4.38
6,"mohammadiaSupervised",0,80,NA,"mohammadiaSupervised_080ut00dB.wav",2.526531,0.029846,11.923739,2.454737,"SoI = c3s(m)
Noise = c3f(m)+c3c(f)",NA,NA,NA,47.72,-5.7,56,219,281,526,0.379999999999995,5.33
6,"mohammadiaSupervised",3,1,NA,"mohammadiaSupervised_001ut03dB.wav",2.603116,-0.062604,10.099185,-2.414478,"SoI = c3s(m)
Noise = c3f(m)+c3c(f)",NA,NA,NA,49.05,-7.22,42,226,296,526,-2.28,-1.52
6,"mohammadiaSupervised",3,5,NA,"mohammadiaSupervised_005ut03dB.wav",2.339469,-0.326251,11.011723,-1.501939,"SoI = c3s(m)
Noise = c3f(m)+c3c(f)",NA,NA,NA,48.86,-5.7,45,224,287,526,-2.47,0
6,"mohammadiaSupervised",3,10,NA,"mohammadiaSupervised_010ut03dB.wav",2.261223,-0.404498,3.553228,-8.960435,"SoI = c3s(m)
Noise = c3f(m)+c3c(f)",NA,NA,NA,48.86,-5.89,38,231,288,526,-2.47,-0.19
6,"mohammadiaSupervised",3,50,NA,"mohammadiaSupervised_050ut03dB.wav",2.305542,-0.360179,2.489336,-10.024327,"SoI = c3s(m)
Noise = c3f(m)+c3c(f)",NA,NA,NA,50.38,-6.27,41,220,298,526,-0.949999999999996,-0.569999999999999
6,"mohammadiaSupervised",3,80,NA,"mohammadiaSupervised_080ut03dB.wav",2.305343,-0.360378,8.877525,-3.636137,"SoI = c3s(m)
Noise = c3f(m)+c3c(f)",NA,NA,NA,49.62,-6.27,42,223,294,526,-1.71,-0.569999999999999
6,"mohammadiaSupervised",6,1,NA,"mohammadiaSupervised_001ut06dB.wav",2.785669,-0.046559,14.946713,-0.598418,"SoI = c3s(m)
Noise = c3f(m)+c3c(f)",NA,NA,NA,52.09,-2.85,43,209,289,526,-2.27999999999999,0.57
6,"mohammadiaSupervised",6,5,NA,"mohammadiaSupervised_005ut06dB.wav",2.436074,-0.396154,14.411165,-1.133967,"SoI = c3s(m)
Noise = c3f(m)+c3c(f)",NA,NA,NA,52.09,0.19,48,204,273,526,-2.27999999999999,3.61
6,"mohammadiaSupervised",6,10,NA,"mohammadiaSupervised_010ut06dB.wav",2.404464,-0.427764,10.174307,-5.370824,"SoI = c3s(m)
Noise = c3f(m)+c3c(f)",NA,NA,NA,52.66,-0.95,52,197,282,526,-1.71,2.47
6,"mohammadiaSupervised",6,50,NA,"mohammadiaSupervised_050ut06dB.wav",2.399431,-0.432797,3.858217,-11.686914,"SoI = c3s(m)
Noise = c3f(m)+c3c(f)",NA,NA,NA,51.33,-5.51,48,208,299,526,-3.04,-2.09
6,"mohammadiaSupervised",6,80,NA,"mohammadiaSupervised_080ut06dB.wav",2.407311,-0.424917,10.41641,-5.128722,"SoI = c3s(m)
Noise = c3f(m)+c3c(f)",NA,NA,NA,52.47,2.47,45,205,263,526,-1.9,5.89
7,"mohammadiaOnline",-6,1,NA,"mohammadiaOnline_001ut-6dB.wav",2.205389,-0.242859,18.246632,2.326599,"SoI = c3s(m)
Noise = c3f(m)",NA,NA,NA,47.03,0,45,187,206,438,-3.2,-3.42
7,"mohammadiaOnline",-6,5,NA,"mohammadiaOnline_005ut-6dB.wav",2.202331,-0.245917,17.197082,1.277048,"SoI = c3s(m)
Noise = c3f(m)",NA,NA,NA,47.49,-0.46,38,192,210,438,-2.73999999999999,-3.88
7,"mohammadiaOnline",-6,10,NA,"mohammadiaOnline_010ut-6dB.wav",2.21541,-0.232838,21.289325,5.369292,"SoI = c3s(m)
Noise = c3f(m)",NA,NA,NA,47.49,0,47,183,208,438,-2.73999999999999,-3.42
7,"mohammadiaOnline",-6,50,NA,"mohammadiaOnline_050ut-6dB.wav",2.173483,-0.274765,10.859564,-5.06047,"SoI = c3s(m)
Noise = c3f(m)",NA,NA,NA,46.35,-0.23,38,197,204,438,-3.88,-3.65
7,"mohammadiaOnline",-6,80,NA,"mohammadiaOnline_080ut-6dB.wav",2.178175,-0.270073,8.540894,-7.37914,"SoI = c3s(m)
Noise = c3f(m)",NA,NA,NA,48.17,-2.51,46,181,222,438,-2.06,-5.93
7,"mohammadiaOnline",-3,1,NA,"mohammadiaOnline_001ut-3dB.wav",2.342791,-0.24509,17.424052,-7.651507,"SoI = c3s(m)
Noise = c3f(m)",NA,NA,NA,48.86,3.42,39,185,199,438,-3.88,-1.15
7,"mohammadiaOnline",-3,5,NA,"mohammadiaOnline_005ut-3dB.wav",2.349388,-0.238493,20.413762,-4.661798,"SoI = c3s(m)
Noise = c3f(m)",NA,NA,NA,48.4,3.88,34,192,195,438,-4.34,-0.69
7,"mohammadiaOnline",-3,10,NA,"mohammadiaOnline_010ut-3dB.wav",2.352753,-0.235128,16.566468,-8.509091,"SoI = c3s(m)
Noise = c3f(m)",NA,NA,NA,50.23,3.65,40,178,204,438,-2.51000000000001,-0.92
7,"mohammadiaOnline",-3,50,NA,"mohammadiaOnline_050ut-3dB.wav",2.302267,-0.285614,14.109048,-10.966512,"SoI = c3s(m)
Noise = c3f(m)",NA,NA,NA,48.63,3.65,38,187,197,438,-4.11,-0.92
7,"mohammadiaOnline",-3,80,NA,"mohammadiaOnline_080ut-3dB.wav",2.321469,-0.266412,13.015559,-12.06,"SoI = c3s(m)
Noise = c3f(m)",NA,NA,NA,48.86,2.05,39,185,205,438,-3.88,-2.52
7,"mohammadiaOnline",0,1,NA,"mohammadiaOnline_001ut00dB.wav",2.510683,-0.226082,21.009873,-6.480056,"SoI = c3s(m)
Noise = c3f(m)",2.9,3,0,53.65,8.9,36,167,196,438,-2.29,-1.37
7,"mohammadiaOnline",0,5,NA,"mohammadiaOnline_005ut00dB.wav",2.510889,-0.225875,24.993865,-2.496065,"SoI = c3s(m)
Noise = c3f(m)",3,3.2,-0.4,52.05,5.94,27,183,202,438,-3.89,-4.33
7,"mohammadiaOnline",0,10,NA,"mohammadiaOnline_010ut00dB.wav",2.490779,-0.245986,13.362363,-14.127566,"SoI = c3s(m)
Noise = c3f(m)",NA,NA,NA,51.37,5.25,33,180,202,438,-4.57,-5.02
7,"mohammadiaOnline",0,50,NA,"mohammadiaOnline_050ut00dB.wav",2.527013,-0.209751,15.169964,-12.319965,"SoI = c3s(m)
Noise = c3f(m)",NA,NA,NA,55.02,6.16,40,157,214,438,-0.919999999999995,-4.11
7,"mohammadiaOnline",0,80,NA,"mohammadiaOnline_080ut00dB.wav",2.516142,-0.220622,15.955102,-11.534827,"SoI = c3s(m)
Noise = c3f(m)",3,3,0.1,52.97,7.53,33,173,199,438,-2.97,-2.74
7,"mohammadiaOnline",3,1,NA,"mohammadiaOnline_001ut03dB.wav",2.604421,-0.29318,11.785352,-17.364635,"SoI = c3s(m)
Noise = c3f(m)",NA,NA,NA,52.74,10.05,34,173,187,438,-4.11,-0.219999999999999
7,"mohammadiaOnline",3,5,NA,"mohammadiaOnline_005ut03dB.wav",2.615931,-0.281669,12.801601,-16.348386,"SoI = c3s(m)
Noise = c3f(m)",NA,NA,NA,52.51,6.62,32,176,201,438,-4.34,-3.65
7,"mohammadiaOnline",3,10,NA,"mohammadiaOnline_010ut03dB.wav",2.621312,-0.276288,11.625603,-17.524384,"SoI = c3s(m)
Noise = c3f(m)",NA,NA,NA,53.2,7.53,34,171,200,438,-3.65,-2.74
7,"mohammadiaOnline",3,50,NA,"mohammadiaOnline_050ut03dB.wav",2.589493,-0.308108,23.644291,-5.505696,"SoI = c3s(m)
Noise = c3f(m)",NA,NA,NA,51.14,8.22,31,183,188,438,-5.71,-2.05
7,"mohammadiaOnline",3,80,NA,"mohammadiaOnline_080ut03dB.wav",2.591633,-0.305967,21.879974,-7.270013,"SoI = c3s(m)
Noise = c3f(m)",NA,NA,NA,53.2,8.22,37,168,197,438,-3.65,-2.05
7,"mohammadiaOnline",6,1,NA,"mohammadiaOnline_001ut06dB.wav",2.745611,-0.308135,13.853536,-16.703274,"SoI = c3s(m)
Noise = c3f(m)",3,3,0,54.57,10.96,37,162,191,438,-3.42,-0.68
7,"mohammadiaOnline",6,5,NA,"mohammadiaOnline_005ut06dB.wav",2.75884,-0.294905,13.513249,-17.04356,"SoI = c3s(m)
Noise = c3f(m)",3,3,0,53.42,7.99,29,175,199,438,-4.57,-3.65
7,"mohammadiaOnline",6,10,NA,"mohammadiaOnline_010ut06dB.wav",2.760604,-0.293141,12.175872,-18.380938,"SoI = c3s(m)
Noise = c3f(m)",NA,NA,NA,53.2,8.22,36,169,197,438,-4.79,-3.42
7,"mohammadiaOnline",6,50,NA,"mohammadiaOnline_050ut06dB.wav",2.730326,-0.323419,22.215479,-8.341331,"SoI = c3s(m)
Noise = c3f(m)",NA,NA,NA,51.37,8.22,30,183,189,438,-6.62,-3.42
7,"mohammadiaOnline",6,80,NA,"mohammadiaOnline_080ut06dB.wav",2.735379,-0.318367,24.675983,-5.880826,"SoI = c3s(m)
Noise = c3f(m)",3,4,0,54.34,10.5,37,163,192,438,-3.65,-1.14
7,"mohammadiaSupervised",-6,1,NA,"mohammadiaSupervised_001ut-6dB.wav",2.080639,-0.367609,18.130274,2.210241,"SoI = c3s(m)
Noise = c3f(m)",NA,NA,NA,46.58,2.97,33,201,191,438,-3.65,-0.45
7,"mohammadiaSupervised",-6,5,NA,"mohammadiaSupervised_005ut-6dB.wav",2.067487,-0.38076,15.786631,-0.133402,"SoI = c3s(m)
Noise = c3f(m)",NA,NA,NA,44.75,2.51,29,213,185,438,-5.48,-0.91
7,"mohammadiaSupervised",-6,10,NA,"mohammadiaSupervised_010ut-6dB.wav",2.059972,-0.388276,22.48183,6.561796,"SoI = c3s(m)
Noise = c3f(m)",NA,NA,NA,45.43,1.83,36,203,191,438,-4.8,-1.59
7,"mohammadiaSupervised",-6,50,NA,"mohammadiaSupervised_050ut-6dB.wav",2.062698,-0.38555,8.250164,-7.669869,"SoI = c3s(m)
Noise = c3f(m)",NA,NA,NA,47.72,3.88,28,201,192,438,-2.51,0.46
7,"mohammadiaSupervised",-6,80,NA,"mohammadiaSupervised_080ut-6dB.wav",2.052283,-0.395965,8.818939,-7.101094,"SoI = c3s(m)
Noise = c3f(m)",NA,NA,NA,47.26,1.37,37,194,201,438,-2.97,-2.05
7,"mohammadiaSupervised",-3,1,NA,"mohammadiaSupervised_001ut-3dB.wav",2.249319,-0.338562,22.270151,-2.805408,"SoI = c3s(m)
Noise = c3f(m)",NA,NA,NA,46.8,2.05,36,197,196,438,-5.94,-2.52
